chamfer,dataset,gmm_nll,kde_nll,mmd,mode_coverage,model,sampler,sampling_steps,sliced_wasserstein
0.05711580716392857,gaussian_mixture,2.7013366586697964,4.810158615172888,0.0016587642307723804,1.0,conditional_diffusion,ddim,20,0.15116437961583995
0.05258829556064868,ring,2.5675916572530246,4.507490725858223,0.0014187365249640482,1.0,conditional_diffusion,ddim,20,0.10622507245380333
0.0481366998482728,two_moons,2.312229696196492,3.7037237948273463,0.011382896154191746,1.0,conditional_diffusion,ddim,20,0.18884457353782158
0.08633976178730696,spiral,3.0613901613141703,3.6931196949920886,0.0017460648759077824,1.0,conditional_diffusion,ddim,20,0.08551169163586021
