chamfer,dataset,gmm_nll,kde_nll,mmd,mode_coverage,model,sample_time_sec,sampler,sampling_steps,schedule_type,sliced_wasserstein,time_hidden_dim,train_time_sec
0.4490757381266882,gaussian_mixture_8d,-0.31507332862683485,23.09628090406153,0.004199043017236503,1.0,vae,0.0019819000008283183,,,,0.20678316290905208,,5.71316079999815
0.21694354417380757,gaussian_mixture_8d,-2.430742017003497,23.594275926440577,0.001365069385470763,1.0,diffusion,0.07852390000334708,ddpm,80,cosine,0.12953383737175667,128,8.239211799998884
0.39827725206451825,spiral_8d,0.15988930430756343,19.020124959612765,0.004864337808893726,1.0,vae,0.0011541999992914498,,,,0.1359973343673293,,5.158484799998405
0.3390090003832774,spiral_8d,-0.9057927363700782,20.521666108472722,0.012774603477950564,1.0,diffusion,0.06360119999590097,ddpm,80,cosine,0.2683156106130405,128,7.277373200005968
