chamfer,gmm_nll,kde_nll,mmd,mode_coverage,model,sliced_wasserstein
0.08253605398514327,2.818410310171746,4.193603509835109,0.0015662708247098367,1.0,cvae,0.10332748753081844
0.06104514109003925,2.6606370433583706,4.178623207712636,0.004051615446458989,1.0,conditional_diffusion,0.13293642931083127
